ShipmentID,Date,Origin,Destination,Distance_km,Weight_kg,ShippingMode,EstimatedTime_days,DeliveryTime_days,Delay_hours,FuelCost_USD,TotalCost_USD,PackageValue_USD,CustomerRating,WeatherDelay,TrafficDelay,LostOrDamaged
FDX001366,2024-08-09,New York,Singapore,1927,10.23,Air,1,1.0,0,1.76,69.28,33.08,4.0,No,No,Yes
FDX000754,2026-12-24,Houston,London,3587,16.41,Air,1,2.0,25,7.33,131.55,89.61,2.0,No,Yes,No
FDX000903,2026-12-16,Chicago,Sydney,1784,23.3,Air,1,1.0,5,1.71,92.41,48.58,5.0,No,Yes,No
FDX000254,2023-04-17,Miami,Mexico City,3944,2.36,Air,1,1.0,0,3.91,100.33,53.74,5.0,No,No,No
FDX001433,2024-12-19,Chicago,London,2032,27.78,Ground,3,3.0,0,1.51,105.73,30.7,4.0,No,No,No
FDX000423,2023-11-01,Los Angeles,Berlin,2877,30.770000000000003,Air,1,5.0,96,3.16,133.56,82.75,5.0,No,No,No
FDX000775,2025-11-10,Dallas,Toronto,3068,22.93,Ground,3,3.0,9,3.54,122.84,120.65,4.0,No,No,No
FDX001233,2025-11-27,Miami,Sydney,3870,27.32,Air,1,1.0,0,7.24,158.76,174.66,4.0,No,No,No
FDX000859,2023-12-04,Los Angeles,São Paulo,2264,30.55,Ground,3,6.0,76,2.04,117.5,133.55,4.0,No,No,No
FDX001429,2023-04-01,Los Angeles,Mumbai,2715,7.81,Air,2,2.0,0,4.08,87.16,36.18,5.0,No,No,No
FDX000925,2023-02-25,Chicago,Sydney,1801,7.83,Ground,2,3.0,24,1.87,62.29,10.99,4.0,No,No,No
FDX000080,2024-11-14,Seattle,Mumbai,949,56.81,Ground,2,1.0,0,1.12,140.96,27.38,5.0,No,No,No
FDX000990,2023-01-24,Chicago,Tokyo,1063,11.389999999999999,Air,1,1.0,0,1.1,52.34,257.21,3.0,No,No,No
FDX001107,2026-09-05,Seattle,Singapore,1317,12.18,Air,1,1.0,0,2.4,62.9,86.22,5.0,No,No,No
FDX000498,2023-01-15,Denver,Tokyo,3919,18.5,Ground,4,5.0,24,4.55,134.03,15.37,5.0,No,No,No
FDX001929,2023-10-01,Denver,Mumbai,974,16.91,Air,1,1.0,3,1.4,62.5,166.66,5.0,No,No,No
FDX001608,2026-08-12,New York,Singapore,4859,30.130000000000003,Ground,8,8.0,0,4.31,175.37,49.23,4.0,No,No,No
FDX001383,2023-11-10,Miami,Singapore,4666,19.84,Ground,5,6.0,25,3.59,148.77,12.6,4.0,No,No,No
FDX000088,2023-07-11,Seattle,Singapore,2654,12.42,Air,1,1.0,1,4.38,96.06,74.06,3.0,No,No,No
FDX000065,2024-10-17,New York,Sydney,6559,20.92,Ground,9,9.0,14,4.21,190.65,10.0,3.0,No,No,No
FDX001295,2024-01-12,New York,Dubai,4588,15.65,Express,3,3.0,15,6.92,348.82,174.53,4.0,No,No,No
FDX000606,2023-06-24,San Francisco,Sydney,4301,13.49,Express,2,2.0,17,8.02,342.06,65.5,5.0,No,No,No
FDX000275,2025-01-02,Atlanta,São Paulo,1452,17.44,Air,1,3.0,48,2.93,77.71,56.46,2.0,No,No,No
FDX001996,2023-08-01,New York,Berlin,2833,9.48,Air,2,2.0,0,4.97,95.53,18.58,4.0,No,No,No
FDX001680,2023-09-16,San Francisco,São Paulo,3241,6.34,Air,2,1.0,0,5.02,97.56,65.25,3.0,No,Yes,No
FDX001792,2023-11-27,Denver,Singapore,1843,13.54,Ground,4,4.0,5,2.03,75.03,83.28,4.0,No,No,No
FDX001902,2023-11-07,Denver,Mexico City,1984,13.59,Air,1,1.0,0,2.14,78.28,113.4,3.0,No,No,No
FDX000154,2023-06-17,Houston,Singapore,4718,35.85,Ground,6,6.0,25,2.92,179.82,31.88,5.0,No,No,No
FDX000614,2023-04-04,San Francisco,Dubai,1192,7.1899999999999995,Air,1,1.0,7,1.1,46.52,29.39,5.0,No,No,No
FDX001780,2023-06-27,Denver,Berlin,3711,0.35,Air,2,1.0,0,4.55,93.57,10.0,5.0,No,No,No
FDX000411,2023-11-06,Los Angeles,Sydney,2414,33.59,Ground,4,5.0,24,1.6,125.26,61.58,3.0,Yes,Yes,No
FDX000831,2023-03-15,Dallas,São Paulo,2755,21.14,Air,2,1.0,0,2.64,110.3,36.9,4.0,No,Yes,No
FDX001734,2026-09-22,San Francisco,Tokyo,5327,17.720000000000002,Air,2,3.0,24,5.37,163.09,107.01,5.0,No,No,No
FDX000913,2025-02-13,Miami,Toronto,4363,44.08,Ground,7,7.0,1,3.71,191.55,50.0,5.0,No,No,No
FDX000518,2023-02-12,Houston,Sydney,3024,9.12,Air,2,2.0,5,4.31,96.65,10.0,5.0,No,No,No
FDX000045,2024-11-04,San Francisco,Berlin,2550,4.47,Air,2,4.0,53,5.11,80.27,36.06,5.0,No,No,No
FDX001650,2024-07-23,New York,Tokyo,5639,9.56,Air,2,1.0,0,8.29,161.77,15.26,4.0,No,No,No
FDX000391,2023-06-08,Denver,London,1831,26.17,Air,1,1.0,0,2.44,101.28,25.03,3.0,No,No,No
FDX000221,2023-06-29,San Francisco,Mexico City,4027,47.370000000000005,Ground,7,7.0,10,3.95,192.13,10.0,2.0,No,Yes,No
FDX000141,2023-03-22,Denver,Mumbai,2300,8.68,Ground,4,7.0,72,1.44,72.68,127.08,4.0,No,No,No
FDX001374,2023-01-25,Dallas,Dubai,4024,23.360000000000003,Ground,6,6.0,5,5.02,147.26,85.76,4.0,No,No,No
FDX000358,2023-04-22,New York,São Paulo,4412,12.629999999999999,Air,3,3.0,7,6.05,136.65,138.05,4.0,No,No,No
FDX000723,2023-01-20,Los Angeles,Mexico City,3358,3.7,Air,2,2.0,10,5.4,95.76,15.69,3.0,No,No,No
FDX001158,2023-06-24,Miami,Singapore,4586,15.29,Express,3,3.0,0,4.95,342.15,120.14,4.0,Yes,No,No
FDX000262,2023-09-30,Atlanta,São Paulo,3549,35.53,Air,1,1.0,0,6.05,165.19,77.55,4.0,No,Yes,No
FDX001303,2023-07-30,Atlanta,Tokyo,4600,2.37,Express,3,3.0,0,5.85,319.29,15.84,2.0,No,No,No
FDX000899,2024-03-10,Miami,Mexico City,4571,14.58,Express,3,6.0,72,7.93,349.37,231.41,4.0,No,Yes,No
FDX001104,2023-05-13,Chicago,London,2759,4.6,Air,1,1.0,0,3.55,80.03,31.02,5.0,No,No,No
FDX000196,2023-03-11,Seattle,Sydney,3215,18.34,Ground,4,4.0,1,3.96,117.86,50.81,2.0,No,No,No
FDX000116,2023-06-27,San Francisco,London,2365,29.470000000000002,Air,1,1.0,0,2.4,118.44,10.0,4.0,No,No,No
FDX001076,2024-03-16,Dallas,Tokyo,3381,9.19,Air,2,3.0,25,4.15,103.45,15.21,5.0,No,No,No
FDX001074,2023-08-03,Los Angeles,Tokyo,1929,36.27,Air,1,1.0,1,2.66,124.1,63.36,5.0,No,No,No
FDX000719,2024-09-22,Houston,Mexico City,3359,26.950000000000003,Air,1,1.0,10,7.03,147.17,22.89,3.0,No,No,No
FDX001405,2023-10-10,Chicago,Tokyo,4148,8.139999999999999,Ground,6,5.0,0,2.37,111.35,281.85,5.0,No,No,No
FDX001944,2024-10-17,Seattle,Toronto,2930,28.310000000000002,Ground,4,6.0,67,1.62,125.08,164.44,4.0,No,No,No
FDX001209,2023-01-22,Miami,São Paulo,4184,21.93,Express,2,2.0,4,4.24,345.26,21.39,5.0,No,No,No
FDX001790,2023-08-18,Houston,Tokyo,1832,3.64,Ground,4,2.0,0,2.07,55.13,19.48,5.0,No,No,No
FDX000359,2023-05-05,Chicago,Berlin,3645,20.66,Air,2,3.0,29,3.9,130.92,47.12,5.0,No,Yes,No
FDX001061,2023-03-30,Dallas,Mexico City,3393,63.25,Air,2,2.0,7,3.95,211.21,150.18,5.0,No,No,No
FDX001020,2024-10-19,Los Angeles,Dubai,877,7.779999999999999,Ground,3,3.0,11,0.74,40.32,10.86,5.0,No,No,No
FDX001364,2025-01-13,Seattle,Mexico City,4048,53.71,Air,2,4.0,48,6.81,213.81,12.61,5.0,No,No,No
FDX001841,2024-12-01,Denver,Mumbai,2926,35.63,Air,2,2.0,0,3.99,146.75,60.74,4.0,No,No,No
FDX001001,2024-11-19,New York,Dubai,5962,4.26,Ground,9,7.0,0,4.92,147.52,260.22,5.0,No,Yes,No
FDX000936,2024-03-12,Seattle,Toronto,2449,32.99,Ground,4,3.0,0,2.25,126.71,22.12,3.0,No,No,No
FDX000755,2023-06-17,Atlanta,Mexico City,2230,6.8,Ground,2,3.0,28,2.66,71.18,70.01,5.0,Yes,No,No
FDX000421,2023-09-16,Atlanta,Sydney,4806,24.400000000000002,Air,2,1.0,0,6.39,169.09,40.06,4.0,No,No,No
FDX000150,2025-05-29,Miami,Singapore,3495,43.75,Ground,5,5.0,3,3.9,174.1,10.0,4.0,Yes,No,No
FDX000010,2024-05-26,Dallas,Dubai,2606,41.2,Air,1,1.0,5,4.09,151.79,22.82,4.0,No,No,No
FDX001070,2023-07-29,Los Angeles,Tokyo,2855,26.610000000000003,Air,2,1.0,0,3.4,125.52,159.3,4.0,No,No,No
FDX001120,2023-08-16,New York,Singapore,6774,18.650000000000002,Air,3,4.0,24,13.28,217.62,53.08,3.0,No,No,No
FDX001912,2023-04-07,Chicago,Tokyo,2373,29.880000000000003,Air,2,5.0,83,4.25,124.97,17.22,5.0,Yes,No,No
FDX000535,2023-07-26,Chicago,Mexico City,2669,1.4100000000000001,Express,1,1.0,0,4.36,274.28,117.63,5.0,No,No,No
FDX000549,2023-01-07,San Francisco,Singapore,3201,31.060000000000002,Ground,4,5.0,34,3.21,140.77,45.01,5.0,No,No,No
FDX001585,2024-08-31,Houston,Sydney,2187,8.639999999999999,Ground,4,7.0,72,1.44,70.34,33.51,5.0,No,No,No
FDX000299,2026-08-03,Seattle,Berlin,4702,37.86,Express,3,5.0,48,8.03,398.85,12.73,3.0,No,No,No
FDX000977,2023-04-26,Chicago,Dubai,2517,22.23,Air,2,5.0,72,3.13,109.19,31.14,5.0,No,No,No
FDX001315,2025-08-06,Chicago,Tokyo,3535,0.9,Ground,5,5.0,0,3.19,87.07,34.34,4.0,No,Yes,No
FDX001440,2023-05-27,San Francisco,London,2665,17.62,Express,1,1.0,4,5.11,308.87,15.73,4.0,Yes,No,No
FDX001338,2023-11-29,Seattle,Sydney,900,7.069999999999999,Air,1,1.0,0,1.47,41.55,22.96,4.0,No,No,No
FDX001446,2023-06-19,Seattle,Toronto,2308,12.07,Air,2,1.0,0,4.0,87.3,60.87,2.0,No,No,No
FDX001682,2023-06-09,San Francisco,Dubai,3649,13.62,Air,2,3.0,24,7.32,127.18,166.97,4.0,No,No,No
FDX000123,2023-02-19,Miami,São Paulo,3673,10.85,Express,2,2.0,1,3.93,311.95,27.94,3.0,No,No,No
FDX001845,2025-02-05,Chicago,São Paulo,2297,49.89,Express,1,4.0,72,4.25,363.47,17.0,5.0,Yes,No,Yes
FDX001373,2023-07-04,Denver,Mumbai,1897,14.93,Air,1,3.0,48,2.43,80.09,95.58,4.0,No,No,No
FDX001386,2023-10-30,New York,Mumbai,5979,21.900000000000002,Ground,7,7.0,0,6.35,187.43,11.16,3.0,No,No,No
FDX001361,2023-01-11,Houston,Sydney,5285,0.94,Air,3,3.0,2,8.81,139.01,14.63,4.0,No,No,No
FDX001160,2023-09-21,Atlanta,Mumbai,3489,24.05,Air,1,1.0,0,3.82,134.34,127.5,1.0,No,No,No
FDX001854,2024-01-04,Los Angeles,Tokyo,2809,30.040000000000003,Ground,4,6.0,48,3.48,131.7,43.1,4.0,Yes,No,No
FDX000710,2025-09-20,Chicago,Singapore,2110,16.790000000000003,Ground,4,3.0,0,1.54,85.4,36.64,5.0,No,Yes,No
FDX001827,2023-02-06,San Francisco,Berlin,2120,15.04,Express,1,6.0,120,4.34,290.5,13.55,3.0,No,No,No
FDX000770,2023-04-11,Chicago,Singapore,1853,11.87,Air,1,2.0,24,2.25,72.55,94.18,4.0,Yes,No,No
FDX001676,2023-03-12,Miami,Singapore,5760,18.790000000000003,Air,2,3.0,40,8.02,181.84,10.0,3.0,No,No,No
FDX001392,2023-05-24,San Francisco,Mumbai,3833,2.64,Air,2,2.0,10,5.22,102.6,10.0,4.0,No,No,No
FDX000089,2025-01-30,San Francisco,Tokyo,4499,21.93,Air,3,6.0,90,5.27,154.65,62.93,4.0,No,No,No
FDX001914,2023-11-19,San Francisco,Tokyo,2190,24.37,Ground,2,2.0,0,1.24,101.26,150.83,5.0,No,No,No
FDX001644,2026-09-01,Los Angeles,Berlin,1833,16.18,Ground,2,4.0,63,1.95,79.87,117.72,5.0,No,No,No
FDX001033,2023-07-23,Denver,Tokyo,1645,21.6,Air,1,1.0,0,3.25,90.85,32.16,5.0,No,No,No
FDX000098,2024-08-01,Chicago,Dubai,2194,21.110000000000003,Express,1,3.0,48,2.41,298.33,10.0,4.0,No,No,No
FDX001981,2024-12-30,Dallas,Singapore,2437,6.09,Air,2,1.0,0,3.29,75.79,17.98,3.0,No,No,No
FDX000349,2023-09-30,Denver,Sydney,2468,35.74,Air,2,2.0,0,3.96,137.72,201.08,5.0,No,No,No
FDX000510,2023-07-18,San Francisco,London,4460,35.82,Air,2,2.0,15,4.25,178.59,197.45,4.0,No,No,No
FDX000212,2023-10-04,Houston,Berlin,3126,33.14,Ground,4,2.0,0,2.09,140.07,33.66,3.0,No,No,No
FDX000704,2024-09-22,Chicago,London,3078,23.810000000000002,Ground,3,3.0,0,3.42,124.44,10.0,4.0,No,No,No
FDX000747,2023-06-28,Miami,Tokyo,2517,,Ground,4,,0,,123.92,140.06,,No,No,No
FDX001046,2024-03-28,Atlanta,Sydney,2479,16.990000000000002,Ground,4,4.0,24,2.92,97.32,263.93,4.0,No,No,No
FDX001507,2023-05-28,Chicago,Mexico City,3520,63.050000000000004,Express,2,2.0,14,5.96,419.38,91.0,3.0,No,Yes,No
FDX001977,2023-10-18,San Francisco,Sydney,5635,12.68,Ground,7,5.0,0,5.84,160.58,61.84,5.0,No,No,No
FDX000940,2023-08-20,Houston,Singapore,2824,33.39,Air,1,3.0,70,4.78,142.6,307.31,5.0,No,No,No
FDX001430,2023-04-05,Houston,Toronto,3219,5.359999999999999,Ground,5,6.0,25,3.86,91.68,10.0,4.0,No,No,No
FDX001809,2023-02-09,New York,Mumbai,3217,12.44,Air,1,1.0,0,2.99,103.19,121.1,5.0,No,No,No
FDX001927,2023-04-16,Denver,São Paulo,2978,9.49,Ground,4,5.0,29,3.33,93.53,53.57,5.0,No,Yes,No
FDX001998,2023-02-17,Chicago,Dubai,3143,4.529999999999999,Ground,3,4.0,24,2.62,84.78,54.8,5.0,Yes,Yes,No
FDX001852,2023-05-03,Miami,Toronto,4769,26.23,Air,2,1.0,0,7.12,174.2,57.73,5.0,Yes,No,No
FDX000479,2023-03-28,Seattle,Mexico City,2021,4.08,Air,2,1.0,0,2.56,61.26,147.45,4.0,No,No,No
FDX001615,2023-03-01,Atlanta,Mexico City,3246,22.900000000000002,Air,2,5.0,80,5.27,131.53,22.88,4.0,No,No,No
FDX000492,2023-04-13,Seattle,Mexico City,1083,46.45,Ground,2,2.0,16,0.93,122.35,11.0,4.0,No,No,No
FDX000842,2023-02-10,Chicago,Berlin,2147,34.76,Ground,3,5.0,49,1.31,121.39,110.66,5.0,No,No,No
FDX001071,2025-08-13,Dallas,Toronto,3708,19.020000000000003,Express,2,2.0,25,3.51,327.73,259.11,4.0,No,No,No
FDX000365,2023-05-23,Dallas,Berlin,2968,19.66,Ground,3,3.0,11,1.69,108.75,353.31,4.0,No,No,No
FDX000297,2025-01-21,New York,Mumbai,3587,17.84,Air,2,1.0,0,4.62,126.28,12.75,3.0,No,Yes,No
FDX000050,2026-01-12,Los Angeles,Sydney,4089,48.0,Ground,6,7.0,24,2.76,191.06,18.83,4.0,No,No,No
FDX001512,2023-04-19,Dallas,Berlin,3595,6.319999999999999,Ground,4,4.0,0,1.98,95.48,68.28,4.0,No,No,No
FDX000225,2023-05-20,Denver,São Paulo,3921,5.4399999999999995,Air,2,3.0,24,7.02,115.36,47.08,2.0,No,No,No
FDX001775,2024-07-04,Atlanta,Sydney,2953,3.38,Air,1,1.0,0,5.08,86.06,45.82,2.0,No,Yes,No
FDX001244,2023-02-07,Chicago,London,3532,21.98,Express,2,2.0,3,3.99,331.57,10.0,4.0,No,No,No
FDX001955,2023-06-30,Houston,Sydney,2577,1.74,Air,1,4.0,72,4.93,74.81,10.0,4.0,Yes,No,No
FDX000851,2023-01-31,Los Angeles,Berlin,3606,9.93,Express,2,3.0,24,6.95,317.83,73.53,4.0,No,No,No
FDX001786,2026-07-02,Denver,London,927,28.740000000000002,Air,1,1.0,5,0.99,83.99,81.24,4.0,Yes,No,No
FDX001458,2023-04-06,Houston,São Paulo,4453,5.119999999999999,Ground,7,9.0,48,4.85,118.85,27.09,5.0,No,No,No
FDX000648,2023-11-24,San Francisco,Dubai,1698,74.0,Air,1,1.0,0,2.17,193.47,42.74,4.0,No,No,No
FDX001226,2023-01-01,Denver,Mumbai,3102,19.720000000000002,Ground,3,2.0,0,1.82,111.94,10.0,5.0,No,No,No
FDX000563,2023-06-23,Houston,Dubai,2926,3.08,Ground,5,6.0,24,1.86,75.26,10.0,5.0,No,No,No
FDX000623,2023-09-13,New York,Mexico City,3155,3.2,Air,1,2.0,24,5.55,91.15,67.75,5.0,No,No,No
FDX001283,2023-08-21,Seattle,Sydney,2986,12.84,Air,2,2.0,0,2.98,99.34,46.12,4.0,No,Yes,No
FDX001088,2023-02-07,Los Angeles,Sydney,1811,22.53,Ground,2,3.0,24,2.25,93.03,10.0,2.0,No,Yes,No
FDX000805,2023-01-08,Dallas,Dubai,3992,6.949999999999999,Air,1,3.0,49,6.44,118.06,21.29,4.0,No,No,No
FDX000605,2024-01-26,Dallas,Berlin,2359,16.32,Ground,2,5.0,72,2.23,91.51,77.97,3.0,No,No,No
FDX001270,2025-11-09,Seattle,Berlin,4181,15.67,Ground,5,5.0,0,2.45,127.31,84.29,4.0,No,No,No
FDX000443,2023-08-13,Dallas,São Paulo,1506,16.76,Air,1,4.0,72,2.06,74.82,19.72,4.0,No,Yes,No
FDX001882,2024-05-25,Seattle,Berlin,3833,35.18,Express,2,3.0,26,3.62,362.88,10.0,5.0,No,No,No
FDX001599,2024-03-15,Houston,São Paulo,2577,31.01,Ground,5,3.0,0,1.67,123.57,92.1,5.0,No,No,No
FDX001025,2023-05-31,Chicago,London,2057,51.08,Ground,4,5.0,30,1.33,152.29,42.54,4.0,No,Yes,No
FDX000540,2023-05-12,New York,Mumbai,1723,39.25,Ground,2,4.0,65,1.11,121.29,27.56,4.0,No,No,No
FDX000768,2023-08-11,Denver,Sydney,2451,12.889999999999999,Air,2,1.0,0,4.49,93.27,22.91,4.0,No,No,No
FDX000763,2023-12-15,Denver,London,56,23.490000000000002,Express,1,1.0,0,0.08,253.34,12.03,4.0,No,No,No
FDX000869,2023-01-23,Houston,Mexico City,2295,24.610000000000003,Air,2,1.0,0,3.8,111.52,10.0,4.0,No,No,No
FDX000690,2023-02-03,Atlanta,Mexico City,4268,20.03,Ground,7,8.0,25,3.49,140.89,38.05,4.0,No,No,No
FDX000188,2023-05-05,Seattle,Mumbai,3250,15.799999999999999,Express,2,2.0,0,4.4,314.8,76.61,5.0,No,No,No
FDX000407,2023-01-18,San Francisco,Dubai,3765,21.1,Air,1,3.0,48,4.14,134.92,17.33,4.0,Yes,No,No
FDX001012,2026-03-10,New York,Dubai,3235,6.449999999999999,Air,1,1.0,0,4.73,96.79,10.0,5.0,No,Yes,No
FDX001173,2023-01-07,Atlanta,Mumbai,3600,23.6,Express,2,1.0,0,6.55,343.85,13.72,1.0,No,No,No
FDX000752,2023-10-02,Dallas,Berlin,3128,8.33,Ground,4,6.0,60,2.66,92.2,21.47,4.0,No,No,No
FDX001856,2023-04-02,Denver,São Paulo,2211,55.77,Air,1,2.0,40,2.91,169.49,20.7,4.0,No,No,No
FDX001953,2023-10-04,Atlanta,Sydney,5298,0.11,Express,3,4.0,31,5.6,327.98,32.17,5.0,No,Yes,No
FDX001051,2023-08-30,Houston,Singapore,1578,44.2,Air,1,1.0,5,1.52,129.52,175.66,3.0,No,No,No
FDX000462,2023-02-06,Miami,Dubai,4602,13.79,Air,3,3.0,0,9.66,153.6,28.73,4.0,No,No,No
FDX000671,2023-01-19,Los Angeles,Mumbai,3449,30.12,Express,2,1.0,0,3.43,344.51,68.65,3.0,No,No,No
FDX000656,2024-06-22,New York,Tokyo,6723,0.13,Ground,8,6.0,0,5.17,155.23,74.56,4.0,No,No,No
FDX000786,2024-07-21,Denver,São Paulo,3958,33.93,Air,1,1.0,1,7.92,175.78,101.11,4.0,No,No,No
FDX001084,2025-06-23,Miami,Sydney,3534,25.450000000000003,Ground,4,3.0,0,3.99,138.55,15.99,5.0,No,No,No
FDX000715,2023-10-15,Miami,Toronto,4755,8.2,Ground,6,8.0,48,2.84,125.02,73.49,4.0,No,Yes,No
FDX001351,2025-10-27,Dallas,Singapore,3240,7.26,Ground,5,4.0,0,1.88,89.96,55.53,5.0,No,No,No
FDX000425,2023-02-01,Denver,Singapore,2461,12.27,Air,2,1.0,0,2.92,87.52,21.01,4.0,No,No,No
FDX001745,2024-10-09,Los Angeles,Mexico City,3202,1.1500000000000001,Air,2,3.0,34,6.24,90.06,40.43,4.0,No,No,No
FDX001502,2023-06-17,Dallas,São Paulo,4284,3.3000000000000003,Air,2,4.0,61,6.43,116.57,77.08,5.0,No,No,No
FDX000044,2023-07-12,Atlanta,Singapore,3585,7.81,Air,1,1.0,5,5.59,109.09,37.36,4.0,No,No,No
FDX000662,2024-02-05,Denver,Dubai,3849,9.19,Express,2,2.0,0,3.93,312.15,39.45,4.0,No,No,No
FDX000636,2023-06-25,Chicago,Sydney,1215,11.65,Ground,2,2.0,0,1.0,55.6,27.29,3.0,Yes,Yes,No
FDX001848,2023-01-19,Chicago,São Paulo,3111,18.970000000000002,Air,1,2.0,31,2.84,113.68,47.9,4.0,No,No,No
FDX000529,2023-04-02,Dallas,London,2487,9.03,Air,1,1.0,0,3.91,84.53,13.23,3.0,No,No,No
FDX001761,2024-08-11,Dallas,Singapore,4790,4.77,Ground,7,8.0,25,4.22,123.0,86.5,5.0,No,No,No
FDX000988,2023-01-12,Los Angeles,Berlin,3382,21.450000000000003,Express,2,1.0,0,6.73,335.73,50.06,4.0,No,No,No
FDX001508,2023-02-02,Los Angeles,Singapore,1507,2.69,Express,1,3.0,48,1.63,245.41,31.71,3.0,No,No,No
FDX000219,2026-03-04,Miami,Tokyo,2894,16.89,Ground,3,1.0,0,2.57,104.37,16.05,5.0,No,No,No
FDX001766,2023-05-01,Seattle,Mexico City,2013,1.08,Air,2,3.0,24,3.38,57.56,41.49,4.0,No,No,No
FDX000821,2023-04-24,Los Angeles,Singapore,3438,35.36,Air,2,1.0,0,4.12,156.84,76.9,5.0,No,No,No
FDX001211,2025-07-17,Miami,Mexico City,3847,28.62,Air,2,2.0,9,3.67,150.19,19.09,4.0,No,No,No
FDX001941,2023-12-25,Dallas,Mexico City,2546,8.4,Ground,4,4.0,0,2.27,79.53,63.92,5.0,No,No,No
FDX000856,2024-07-06,Chicago,Toronto,1647,27.23,Air,1,1.0,0,2.26,99.18,43.68,4.0,No,No,No
FDX001499,2027-02-15,San Francisco,Dubai,3117,32.68,Express,2,3.0,24,4.09,344.97,65.05,2.0,No,No,No
FDX000610,2025-07-25,Atlanta,Tokyo,4352,10.49,Ground,7,6.0,0,3.88,124.66,54.94,5.0,No,No,No
FDX000486,2023-02-27,New York,Mexico City,4906,2.58,Ground,7,9.0,48,4.81,122.71,616.94,4.0,Yes,No,No
FDX001150,2023-06-24,Dallas,Dubai,3612,12.58,Ground,5,5.0,13,4.22,115.06,19.71,5.0,No,No,No
FDX001018,2023-01-16,Houston,Tokyo,2847,6.3999999999999995,Air,2,2.0,9,3.97,86.65,124.68,5.0,No,No,No
FDX001969,2024-07-04,Los Angeles,Singapore,2962,4.529999999999999,Ground,4,7.0,81,3.04,82.42,113.16,5.0,No,Yes,No
FDX001086,2023-06-18,Los Angeles,London,4770,16.900000000000002,Express,3,2.0,0,5.01,349.23,133.75,4.0,No,No,No
FDX000082,2023-08-24,Miami,Dubai,4543,20.290000000000003,Ground,5,3.0,0,5.5,152.94,19.2,3.0,No,No,No
FDX001705,2023-06-18,Atlanta,Mexico City,3610,2.52,Air,1,1.0,0,6.71,102.37,136.46,4.0,No,No,No
FDX000325,2023-05-26,Miami,Tokyo,6914,15.48,Ground,9,9.0,0,6.31,193.17,20.12,4.0,No,No,No
FDX001410,2023-10-07,Denver,Singapore,2801,30.43,Ground,3,2.0,0,2.1,128.18,66.42,3.0,No,No,No
FDX001491,2023-10-26,Chicago,São Paulo,4729,38.46,Ground,6,6.0,6,4.08,188.74,61.22,4.0,No,No,No
FDX001081,2023-09-12,Houston,Berlin,2906,34.160000000000004,Express,1,1.0,2,4.6,345.24,10.0,2.0,No,No,No
FDX000020,2024-05-13,Dallas,Tokyo,4658,22.400000000000002,Ground,5,6.0,62,3.77,154.27,86.18,3.0,Yes,No,No
FDX000455,2023-10-30,New York,Mexico City,5088,21.330000000000002,Express,3,2.0,0,5.65,366.37,30.26,4.0,No,No,No
FDX001111,2024-10-13,New York,Mumbai,6192,13.94,Air,3,3.0,0,12.22,193.38,30.72,3.0,No,No,No
FDX000839,2023-01-06,Miami,Berlin,4793,37.6,Air,2,3.0,24,6.9,196.76,95.98,4.0,No,No,No
FDX000759,2024-08-12,Los Angeles,London,3524,48.76,Ground,5,4.0,0,2.75,181.25,69.74,4.0,No,No,No
FDX001674,2023-11-22,Miami,Dubai,3887,24.51,Air,2,2.0,14,6.48,151.2,92.46,1.0,No,No,No
FDX001341,2023-05-03,Houston,Berlin,3821,25.3,Ground,4,4.0,0,3.51,142.55,10.0,4.0,No,No,No
FDX000035,2023-01-14,Los Angeles,London,3083,31.770000000000003,Express,2,1.0,0,5.1,345.5,26.19,4.0,No,No,No
FDX000809,2026-08-11,San Francisco,London,4688,9.629999999999999,Ground,5,5.0,6,4.56,131.7,10.0,5.0,No,No,No
FDX001163,2023-04-07,New York,Toronto,4728,17.650000000000002,Ground,7,8.0,38,3.32,144.82,110.58,4.0,No,No,No
FDX001791,2023-02-25,Miami,Mexico City,4644,12.77,Express,3,5.0,51,9.26,351.2,21.37,4.0,Yes,No,No
FDX001613,2023-08-06,Dallas,São Paulo,3844,4.739999999999999,Ground,4,3.0,0,2.56,99.04,17.39,4.0,No,No,No
FDX000905,2023-09-03,Dallas,Mexico City,4178,5.609999999999999,Ground,7,6.0,0,4.45,113.13,22.06,4.0,No,No,No
FDX001523,2023-02-26,Chicago,Mumbai,3102,8.32,Air,2,4.0,58,3.74,94.9,51.69,4.0,No,No,No
FDX001563,2023-04-13,Miami,Toronto,3687,26.700000000000003,Air,2,2.0,4,4.78,146.48,12.35,3.0,No,No,No
FDX000801,2023-05-29,Denver,São Paulo,4704,23.94,Express,3,4.0,24,9.87,376.57,87.06,4.0,No,Yes,No
FDX001580,2023-06-14,Miami,Singapore,4197,3.72,Ground,6,3.0,0,5.05,111.53,88.14,5.0,No,No,No
FDX000097,2024-04-17,Dallas,Mumbai,1934,15.36,Air,1,2.0,37,3.85,85.95,23.27,5.0,No,No,No
FDX001108,2025-11-27,Denver,Mumbai,2726,38.35,Express,1,1.0,0,4.18,348.76,21.97,3.0,No,No,No
FDX000447,2024-11-04,Seattle,São Paulo,4996,18.200000000000003,Ground,7,9.0,48,5.91,159.05,15.2,3.0,Yes,Yes,No
FDX000475,2023-07-13,Seattle,Mexico City,3904,0.6699999999999999,Express,2,3.0,24,3.78,295.76,57.53,5.0,No,No,No
